id_property,name,path,stars,address,country,city,latitude,longitude,rating,subratings,trip_types
20,B&B Hotel Zaragoza Los Enlaces Estación,https://d3ony5rmo3oa45.cloudfront.net/big/5683/5683904.jpg,4,"PILAR MIRO,1  ",es,ZARAGOZA,41.649245,-0.920516,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""39"",""localized_name"":""Business""},{""name"":""couples"",""value"":""61"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""9"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""23"",""localized_name"":""Family""},{""name"":""friends"",""value"":""8"",""localized_name"":""Friends getaway""}]"
21,Ibis Styles Zaragoza Ramiro I,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575400.jpg,3,"Coso, 123",es,ZARAGOZA,41.651361,-0.87455,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""31"",""localized_name"":""Business""},{""name"":""couples"",""value"":""136"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""11"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""115"",""localized_name"":""Family""},{""name"":""friends"",""value"":""30"",""localized_name"":""Friends getaway""}]"
22,El Principe,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575643.jpg,3,"Santiago, 12",es,ZARAGOZA,41.655461,-0.87893,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_location"",""value"":""5.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""3"",""localized_name"":""Business""},{""name"":""couples"",""value"":""22"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""4"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""10"",""localized_name"":""Family""},{""name"":""friends"",""value"":""14"",""localized_name"":""Friends getaway""}]"
23,Melia Zaragoza,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575609.jpg,4,"Avenida Cesar Augusto,13",es,ZARAGOZA,41.651585,-0.885898,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""151"",""localized_name"":""Business""},{""name"":""couples"",""value"":""245"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""25"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""154"",""localized_name"":""Family""},{""name"":""friends"",""value"":""44"",""localized_name"":""Friends getaway""}]"
24,Parador de Sos del Rey Catolico,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575858.jpg,4,"ARQUITECTO SAINZ DE VICUÑA,1  ",es,SOS DEL REY CATOLICO,42.4996216,-1.2153192,4.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_service"",""value"":""4.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""6"",""localized_name"":""Business""},{""name"":""couples"",""value"":""217"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""4"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""58"",""localized_name"":""Family""},{""name"":""friends"",""value"":""27"",""localized_name"":""Friends getaway""}]"
25,Goya,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575687.jpg,4,"Cinco de Marzo, 5",es,ZARAGOZA,41.651659,-0.882684,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""49"",""localized_name"":""Business""},{""name"":""couples"",""value"":""101"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""8"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""43"",""localized_name"":""Family""},{""name"":""friends"",""value"":""22"",""localized_name"":""Friends getaway""}]"
26,Silken Reino de Aragon,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575765.jpg,4,"Coso, 80",es,ZARAGOZA,41.651365,-0.878781,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""53"",""localized_name"":""Business""},{""name"":""couples"",""value"":""137"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""8"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""66"",""localized_name"":""Family""},{""name"":""friends"",""value"":""29"",""localized_name"":""Friends getaway""}]"
27,Zenit Don Yo,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575813.jpg,4,"BRUIL,4-6  ",es,ZARAGOZA,41.648641,-0.883811,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""58"",""localized_name"":""Business""},{""name"":""couples"",""value"":""67"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""10"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""35"",""localized_name"":""Family""},{""name"":""friends"",""value"":""26"",""localized_name"":""Friends getaway""}]"
28,Tibur,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575705.jpg,3,"DE LA SEO,2-3  ",es,ZARAGOZA,41.65521,-0.876619,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss5.0.gif"",""name"":""rate_location"",""value"":""5.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_room"",""value"":""3.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""9"",""localized_name"":""Business""},{""name"":""couples"",""value"":""39"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""5"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""23"",""localized_name"":""Family""},{""name"":""friends"",""value"":""13"",""localized_name"":""Friends getaway""}]"
29,Ilunion Romareda,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575846.jpg,4,"Asin y Palacios, 11",es,ZARAGOZA,41.637627,-0.903958,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""41"",""localized_name"":""Business""},{""name"":""couples"",""value"":""39"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""7"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""35"",""localized_name"":""Family""},{""name"":""friends"",""value"":""13"",""localized_name"":""Friends getaway""}]"
30,Inca,https://d3ony5rmo3oa45.cloudfront.net/big/7633/7633603.jpg,3,"MANIFESTACION,33  ",es,ZARAGOZA,41.655632,-0.880124,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""6"",""localized_name"":""Business""},{""name"":""couples"",""value"":""48"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""12"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""8"",""localized_name"":""Family""},{""name"":""friends"",""value"":""27"",""localized_name"":""Friends getaway""}]"
31,Monasterio Benedictino,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575971.jpg,4,"SAN BENITO,1  ",es,CALATAYUD,41.35430702,-1.64011893,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_room"",""value"":""3.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""7"",""localized_name"":""Business""},{""name"":""couples"",""value"":""60"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""3"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""13"",""localized_name"":""Family""},{""name"":""friends"",""value"":""9"",""localized_name"":""Friends getaway""}]"
32,Zaragoza Royal,https://d3ony5rmo3oa45.cloudfront.net/big/5575/5575932.jpg,3,"ARZOBISPO DOMENECH,4  ",es,ZARAGOZA,41.645595,-0.887871,3.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_sleep"",""value"":""3.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_room"",""value"":""2.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_service"",""value"":""3.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_value"",""value"":""3.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_cleanliness"",""value"":""3.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""19"",""localized_name"":""Business""},{""name"":""couples"",""value"":""28"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""8"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""11"",""localized_name"":""Family""},{""name"":""friends"",""value"":""8"",""localized_name"":""Friends getaway""}]"
